"","logFC","logCPM","PValue","FDR"
"UNC5C",-2.31843473196374,1.83030505455364,4.82752210798046e-92,4.82645272017173e-90
"KCNMB1",-3.29370071820937,3.2923088861186,6.19075903186513e-92,6.16986277898155e-90
"GDPD2",-3.20677730368724,2.09402407222458,7.53738753986467e-92,7.48832341342593e-90
"PLN",-3.63958136488478,3.64949582428435,9.95146519195203e-92,9.85569403791036e-90
"JAM2",-2.53280988646151,2.64925912752673,1.03530802788538e-91,1.02214020390571e-89
"DHDDS",-1.21587594003443,5.33076489050427,1.07149928127877e-91,1.05457560104175e-89
"CADM2",-4.57177530957784,-0.887858314053099,2.65318155367581e-91,2.60316660948074e-89
"KANK2",-1.93189910225723,6.06714666749247,2.93546024340515e-91,2.87120729008974e-89
"PHOX2B",-4.62718551802199,-1.58949674541843,3.61179767671346e-91,3.52183716050643e-89
"P2RY1",-2.55522151646387,3.34977832129486,4.36718535855829e-91,4.24530729332099e-89
"PGM5P4",-3.94222093346959,-2.88171163830627,4.98137423249471e-91,4.82750172169342e-89
"PRPH",-3.70569630824178,0.279473400207898,6.86633636418198e-91,6.63388883038536e-89
"SFRP1",-4.16181542688293,2.8698729084758,1.19295108971924e-90,1.14905194443597e-88
"SLC25A47P1",-4.46549454660732,-3.62508840417267,1.58045098637807e-90,1.51766528913806e-88
"P2RX2",-3.89323168680389,-2.30621381921734,1.75222408749375e-90,1.67751562412697e-88
"CNR1",-3.89766469587513,0.394648303231415,3.92952973331246e-90,3.75062334938189e-88
"CA3-AS1",-3.09313459147346,-1.05765356867508,4.02669324024748e-90,3.83178673310658e-88
"ATP2B4",-2.26464115441346,6.19784007739775,4.24659573537912e-90,4.02890988191689e-88
"SLC6A19",-5.21875980240572,3.10364074895866,6.01764411217963e-90,5.69207875557159e-88
"CCBE1",-3.84268785769051,1.16366613937426,8.34906808496481e-90,7.87379426890428e-88
"KCNA5",-2.64097879427004,-0.788415819126933,9.26012483826539e-90,8.70699773855114e-88
"WSCD1",-3.00324790769984,3.26318734650216,1.09204745550191e-89,1.02074127993112e-87
"PDE9A",-2.58164429941214,4.8943400865104,1.25834955270328e-89,1.17271496809896e-87
"C16orf89",-3.57499672671492,0.650654831404054,1.34580731925968e-89,1.25053207756974e-87
"CAP2",-2.40707912828702,2.51325368440595,1.62399204512565e-89,1.50459767394882e-87
"ABCC13",-3.28542602414713,0.590920512058262,1.70495910024414e-89,1.57499335830448e-87
"ANK3",-1.74023250341925,4.67030855680848,1.89724263993913e-89,1.74750981701448e-87
"SCN2B",-3.76652267972084,-0.598755484744056,2.597421057407e-89,2.38547451937963e-87
"ADAMTSL3",-3.29026281042939,1.94882519029099,2.88474373947047e-89,2.64167272350987e-87
"GLIPR2",-2.01533628504344,4.47633936275311,2.99881540602271e-89,2.7381958127883e-87
"NR5A2",-2.26933138796323,3.83027936011833,3.042736304311e-89,2.77029302772615e-87
"PCSK5",-2.45369038090009,4.02105107414303,3.23773670779196e-89,2.93936252325492e-87
"GLDN",-2.85950846192019,1.51463324892925,4.44880538717928e-89,4.02725239533395e-87
"DAO",-4.73912234323193,-0.982595611022653,4.65915810860321e-89,4.20562234643146e-87
"CNTN2",-3.93751648174077,-0.767543528391667,5.09860363908982e-89,4.58917905326965e-87
"AP000812.3",-5.05033182427887,-2.22554090441316,6.38263355810548e-89,5.72859494321666e-87
"AC105749.1",-2.47075249478161,-0.882153662798626,7.02573184177797e-89,6.28793048377596e-87
"LINC00092",-2.57897333226735,-1.80397831310463,2.33899680141994e-88,2.08745553523334e-86
"CPT2",-1.416978683345,5.21224700046375,3.96839127238632e-88,3.53164466108453e-86
"TRIM40",-3.05940863684021,1.58236394741194,4.12660677328806e-88,3.66213167945196e-86
"EML1",-2.38688183304354,3.37821281320462,4.25254171012096e-88,3.76332073523394e-86
"GPD1L",-1.44365392474172,5.94337097370406,4.30187675127755e-88,3.79634615092491e-86
"TUBB4A",-3.41902209396296,-0.390951466484389,5.43187059526507e-88,4.78019742942088e-86
"ADGRB3",-3.69488253287601,-1.06413609845278,7.84695878184775e-88,6.88636024430322e-86
"PPP2R3A",-2.04918965043697,3.14825537114042,7.87487646280060e-88,6.89171667837283e-86
"PI16",-4.34118651818639,1.65877307658009,1.5660679496352e-87,1.36676200919405e-85
"NEFM",-3.64200229862522,-1.61371011274359,1.81260993044245e-87,1.57756984937929e-85
"SLC20A1",-1.48594497948744,6.10197090390996,3.46382084601869e-87,2.99815046543201e-85
"SECTM1",-2.90528439629579,5.19573351697909,3.94845544886379e-87,3.40829379770365e-85
"EMILIN3",-2.57967064237851,-1.07303036904146,6.37769251302686e-87,5.4902027129171e-85
"CA4",-4.75662490758227,5.60243373782461,7.25775152735567e-87,6.23081913053662e-85
"SSTR2",-2.46069408590503,0.485929393107822,2.12241282661403e-86,1.81716499813596e-84
"FGFBP2",-3.1587374278875,-1.51383173235847,2.50582570210088e-86,2.13963652449927e-84
"PKNOX2",-2.73090698441444,-0.360667220741289,4.37486983405636e-86,3.72547877809549e-84
"TPM2",-2.66330301072127,7.56894540685971,5.1048237988606e-86,4.33539511498395e-84
"CEACAM1",-2.23456890776942,8.18801567432182,6.2565631572447e-86,5.29929222055849e-84
"SCNN1B",-3.94828300268271,4.17367756545859,9.0913530085523e-86,7.67976244917628e-84
"SORCS1",-3.83071521553287,0.29686582388946,1.23590683277501e-85,1.04122678847629e-83
"GNG2",-2.06790024185591,3.38014171897548,1.67737199881935e-85,1.40939397762499e-83
"MYOT",-3.80453015301274,-1.04573229064747,1.83571793212498e-85,1.53513444284637e-83
"CAND2",-2.2537490286265,0.663885310662515,1.83673857941926e-85,1.53513444284637e-83
"LVRN",-3.26486250241999,-1.54042448596514,2.12447732241075e-85,1.77093963184493e-83
"PDE6A",-3.37831842715745,0.928718969291533,5.25566115492507e-85,4.3695290228302e-83
"MYOCD",-3.08880788792994,2.77150823950619,2.40876053202922e-84,1.99214585048165e-82
"RYR3",-2.39514869225812,0.518311235733407,2.63072294673289e-84,2.17003733828021e-82
"LINC02268",-3.78530375919022,-3.42797243767275,3.65524428408839e-84,3.00729512154178e-82
"C7",-3.81369839058512,4.20623575677913,4.84084966289384e-84,3.9723886597352e-82
"KCNMA1",-3.18907679693342,4.41554331374888,5.09862496704165e-84,4.17307923792091e-82
"MAB21L1",-3.46081196612088,-2.04492426002242,5.48417011223485e-84,4.47703840712754e-82
"WDR78",-2.28523526531314,1.93463226213293,6.14688965759556e-84,5.0051207461963e-82
"PLPP3",-1.51296876511428,5.16146292741193,6.36649745036094e-84,5.17061064136898e-82
"LRRC19",-2.80580977475448,4.92687270735731,6.44552583318724e-84,5.22137173456114e-82
"LRRC1",-1.19349704763453,5.461270150422,8.29982608805579e-84,6.70630193350247e-82
"HHLA2",-2.7614591272054,5.53427472469339,1.05648882799766e-83,8.51470702625767e-82
"AP001627.1",-3.59725892860618,-1.87763685578241,1.11129704609348e-83,8.93364060489343e-82
"CHAT",-4.49379471988493,-2.98541487555367,1.16169646975729e-83,9.31509557589898e-82
"TESK2",-1.38436298999162,3.01857431023453,1.21329569546541e-83,9.70421541945283e-82
"GFRA1",-3.14844109915276,2.23416597086235,1.27812964609624e-83,1.01712720174102e-81
"FXYD1",-3.09879746090337,-0.843344356471494,1.98379019820078e-83,1.57077402836484e-81
"SH3BGR",-2.10118563858255,1.2830607333175,2.39870830480439e-83,1.89455978684212e-81
"HLF",-2.61268631389711,1.72106334268121,2.59825247206169e-83,2.04704714089389e-81
"PBLD",-2.24313026937531,4.73372864668765,6.44256292675656e-83,5.0381161025995e-81
"TPM1",-1.718490705197,8.55380269043852,7.54728593052837e-83,5.8874420840292e-81
"HRASLS2",-3.20929300831368,1.07217767886165,7.72728004925631e-83,6.01300390630923e-81
"ACACB",-1.81877863052601,4.51495049863289,7.99684386584173e-83,6.20747636986579e-81
"LPAR1",-2.21621288546267,3.41424383645048,9.13556553185961e-83,7.07401769235394e-81
"HPGD",-2.85641449284192,5.50072640542997,1.22415523249669e-82,9.45592573600682e-81
"ATP8B1",-1.6753781225544,7.59554149895431,2.37295203140212e-82,1.82850423239237e-80
"LINC02490",-4.72573786045936,-2.42908693071337,2.51373810486994e-82,1.93227561915222e-80
"SLC9A3",-3.61870761079407,5.62856271254592,4.73075854476463e-82,3.6276421044842e-80
"EPHA6",-4.34839079969647,-1.71282799944793,4.90475999666843e-82,3.75196325846842e-80
"TM6SF2",-3.0349685238376,0.557093404611231,5.06609058573879e-82,3.86601448974023e-80
"RAB27A",-1.66888216414496,4.84442502920906,5.66186304929694e-82,4.31024673051658e-80
"JCHAIN",-3.86294825665935,9.3368230089798,6.09445744871229e-82,4.62841812925883e-80
"ARHGEF25",-2.46728830117678,2.99597842508212,6.46691150939554e-82,4.8994996478737e-80
"AC092723.1",-3.38437911843749,-1.40140664995021,6.80277990708003e-82,5.14163219149233e-80
"LINC00507",-4.07983623407592,-3.17152572057849,9.05615997270391e-82,6.82843107440656e-80
"AF111167.2",-1.80492242941499,-0.350230747923669,1.02716599787871e-81,7.72648937404337e-80
"MOBP",-2.97770739869027,-2.24990214116473,1.33476923475153e-81,1.00164761124715e-79
"FILIP1",-2.68886503761316,1.87137506047823,2.38579378041201e-81,1.78612281764352e-79
"SMIM14",-1.81217806248217,6.26318518716971,3.25344529945542e-81,2.42993137933086e-79
"NRG2",-3.01141706824119,-1.56026938160804,3.93034522531951e-81,2.92857067696979e-79
"CTNNA3",-3.86002697143543,-0.836440648331532,3.99118021906935e-81,2.96690250967195e-79
"NBPF1",-1.53971317778214,3.75748022623933,4.42184123505698e-81,3.27932465115388e-79
"ANGPTL5",-3.47671354233178,-3.08885936810452,5.13854831967431e-81,3.80192405300868e-79
"CLEC9A",-2.84713325736648,-1.73760415961965,7.48947178149898e-81,5.52838509329199e-79
"PTPRH",-2.05941077378317,5.74387177615609,8.04702819168961e-81,5.92610167039743e-79
"HMGCLL1",-2.90857750889798,-2.17211706076262,9.87422037794333e-81,7.2547963814038e-79
"SLC9A9",-2.22124072242505,1.86536137481094,1.19525235223927e-80,8.76139386642583e-79
"GPM6A",-4.51835026298562,1.25691402917063,1.47614307609108e-80,1.07953213432744e-78
"TAGLN",-2.94742612446875,8.36075039334563,1.9700335906203e-80,1.43739656416783e-78
"EPB41L3",-2.71460196325578,4.39435125658691,2.30339123584683e-80,1.67675205792878e-78
"EDN3",-3.20684524469958,3.53985860306161,4.46785728208061e-80,3.2448968991442e-78
"TNS1",-2.81525975083863,6.99042034154531,6.83402889308342e-80,4.9406744809882e-78
"UBXN10-AS1",-3.04014057117079,-0.808349684306689,9.80010308645052e-80,7.06882778105551e-78
"SLC13A1",-5.80195720278657,-1.86003761531356,1.38583417828383e-79,9.95060436239112e-78
"ADCY5",-2.90062083280198,2.84269554737011,1.6316431835663e-79,1.1689002970161e-77
"AC015908.3",-2.87310134294815,-1.98845262150448,1.65964192421341e-79,1.18626849121435e-77
"CNTN4",-2.46172076380587,1.58528215211508,1.74383145741838e-79,1.24363131454218e-77
"SMPD1",-1.78861683518624,5.04831555952319,1.85098481363096e-79,1.31707574813159e-77
"ANGPTL7",-4.47445744421503,-0.718957749716463,3.03111413064085e-79,2.15195480290644e-77
"FBLIM1",-1.27811793390294,6.56644780639796,3.48603657467632e-79,2.46938012340244e-77
"JPH2",-3.11858821929629,3.01179680622282,4.00557759559306e-79,2.83105621873762e-77
"TRPV3",-2.94765893162244,1.07587750584578,4.82594215951184e-79,3.40325871976468e-77
"ITM2C",-2.23966894019093,9.30597644402401,8.45264316351795e-79,5.9475357564593e-77
"CHP1",-1.41312923020433,7.40540071539218,1.22944213163943e-78,8.63150339219653e-77
"ASAP3",-1.85039959447927,3.83911787706489,1.34466835861975e-78,9.41953602081456e-77
"LITAF",-1.25712261999948,7.33821727698516,1.52219832368689e-78,1.06395600973982e-76
"LILRB5",-2.64458252200826,2.01540278856978,1.95033287910449e-78,1.3601957317781e-76
"RIOK3",-1.54582722334215,6.31347614917413,2.16999852206567e-78,1.51006086580662e-76
"AF001548.1",-3.67723108257531,-2.1379066213944,2.96917462021553e-78,2.06165129179053e-76
"CTNND2",-3.39310046243903,-1.2916284299155,3.33505953019047e-78,2.31062578371289e-76
"PXMP2",-1.54048260555892,4.0984145580452,3.36627016215143e-78,2.32714602260066e-76
"PLCL2",-2.43309987064175,3.07507419127617,3.48231015479042e-78,2.40210971005008e-76
"RAP1A",-1.27871772356943,5.9819383457553,3.51028294938779e-78,2.4161300483662e-76
"SLC25A20",-1.49991273770519,4.56575496957075,5.16677361227997e-78,3.54856258114698e-76
"TCF21",-2.25761456463078,2.31284393530121,7.82087949037096e-78,5.35976238046182e-76
"S100B",-2.50875997351799,1.78402411841268,1.26743803791971e-77,8.66713634891721e-76
"KCNE2",-2.7103484292118,-2.35124596027787,1.71070702957995e-77,1.16228746635525e-75
"HSPB6",-3.50744689457725,3.99829764626693,2.14670814177322e-77,1.45538520006527e-75
"DAND5",-3.0677159839496,-1.8580105141773,2.19780139475944e-77,1.48683382151253e-75
"PACSIN2",-1.15323263622361,6.66398313964607,4.13078613593839e-77,2.78854543574149e-75
"ANKS1B",-3.15110137434288,-1.22185985028883,6.09750315123038e-77,4.10742893511347e-75
"FXYD6",-2.65944490905449,3.80962346021035,6.96026750019056e-77,4.67863257730895e-75
"AP001107.5",-3.0722067859432,-1.37816693002151,7.16867376096024e-77,4.80849066093454e-75
"GRIK5",-2.94287897614269,0.666013699899993,9.95999911838532e-77,6.66665788447346e-75
"PEG3",-2.78158272183573,0.933674757678154,1.12024628993903e-76,7.48243996575978e-75
"BEND5",-2.55784378351106,-0.384063642810827,1.47365491285774e-76,9.82218980209168e-75
"CBLN2",-2.95113930653881,-0.887137758638931,1.78377215027917e-76,1.1864150219741e-74
"EIF4E3",-1.87996795140718,4.6212172328925,1.89252610566036e-76,1.25610456420437e-74
"DIXDC1",-1.75089528455772,4.00940381059565,2.53761539819024e-76,1.67721513127666e-74
"MIR22HG",-1.78988700292727,3.67042735964021,2.64718083920516e-76,1.74597879442607e-74
"APOA4",-7.76836706582073,2.5258661487172,2.77795688426494e-76,1.82841649676213e-74
"NECAB1",-3.05397134884039,0.188842748799034,3.24040433484262e-76,2.12835954575224e-74
"CPED1",-2.46602656481024,3.47908621898031,3.31670068160625e-76,2.17395279323623e-74
"CHGA",-4.48952719119293,5.1093055124616,3.36773546546291e-76,2.20283367619813e-74
"SDCBP2",-2.37558161633061,6.03652533633761,4.88846881368949e-76,3.18435866455448e-74
"SLCO4C1",-3.52105028226378,-0.155130850254923,5.24809208010103e-76,3.41158380836691e-74
"RBM47",-1.26995825689099,7.36191302369783,5.37854244513515e-76,3.48920516363768e-74
"BVES-AS1",-3.51478287746168,-2.7531085651244,5.47294151739148e-76,3.54316888030633e-74
"TNFRSF13B",-3.3214224933636,-0.466374944712593,6.31481340817493e-76,4.07983435591964e-74
"SSBP2",-2.08392063800261,2.72042484935377,1.24999220270654e-75,8.04297426886102e-74
"EDIL3",-2.14827707733385,4.78738803130733,1.25388144732503e-75,8.05160092791457e-74
"OGN",-4.06752933106316,2.68614788036157,1.27425834930477e-75,8.16585071594031e-74
"STOX2",-2.50224250452718,0.220235333556069,1.40648231215944e-75,8.99493839839136e-74
"PCP4L1",-3.79670154517956,-0.25890257459349,1.41204210471664e-75,9.01225176046727e-74
"HSD11B2",-2.24879895785053,7.33772450427257,1.47958944892625e-75,9.42432852014658e-74
"PAPSS2",-2.00088445453227,6.69003361185407,1.49280282073229e-75,9.48936006345982e-74
"TMEM82",-3.14833946567935,1.68185265089208,2.0547261631457e-75,1.30351332675225e-73
"BTNL8",-3.20205016233181,4.00171290238133,2.33320277612954e-75,1.47721192998518e-73
"FBXO32",-2.2017876490622,5.63189231521073,2.53563459163046e-75,1.60216607306763e-73
"CDH19",-4.28849925814429,0.324409062233716,2.67410550124438e-75,1.68628772656315e-73
"LINC00908",-2.54453030046519,-2.86924168859863,3.77967471046772e-75,2.37871042087264e-73
"MALL",-2.31774803596471,3.79130793935167,4.33011509314659e-75,2.71970827311691e-73
"MT1X",-2.36887463223985,4.60862194496854,7.96269295268691e-75,4.98149224661856e-73
"DACT3",-2.56184323997035,2.49716134747928,8.63259712700966e-75,5.3866021425842e-73
"PMP2",-4.24104904376294,-2.02170229527633,8.64434300728069e-75,5.3866021425842e-73
"ANPEP",-3.78492191633189,7.87165557786936,9.06022555023394e-75,5.63463987812088e-73
"AC020779.2",-2.83739420596578,-2.78061300884566,9.38757765538585e-75,5.82675325867593e-73
"GGTA1P",-2.41610939373619,1.56059248657835,1.06164932714403e-74,6.57660533185516e-73
"C15orf48",-2.46476221876347,7.27182298662349,1.06847813507964e-74,6.60595493572819e-73
"PLAC8",-2.99688217996483,6.01618349680264,1.50157761126385e-74,9.26549638137866e-73
"PDE8A",-1.16533478879026,5.37806539648929,1.55262830154815e-74,9.56182961614242e-73
"AP000866.2",-2.1188543179006,-0.0254819364130952,1.5572079899685e-74,9.57137588075383e-73
"CHAD",-2.76639751031062,0.816835267508742,2.21190882916374e-74,1.35690942989845e-72
"PRKCB",-2.49703030697021,2.89600473321108,2.68068677936957e-74,1.63812258066968e-72
"MTM1",-1.38292022831921,4.53895980173107,3.30758728163834e-74,2.01730897661776e-72
"PPP1R14A",-2.52243522217925,3.03916943456931,3.38804188406364e-74,2.06239705670949e-72
"AC008494.3",-1.62210209621839,-1.5543454185035,4.44927592745649e-74,2.70319181492563e-72
"HAPLN1",-2.4958148879684,1.72546401783553,6.0346281300448e-74,3.65934753382928e-72
"KCNB1",-3.79846919873176,-0.0106248995538946,6.85138561256156e-74,4.14666332677504e-72
"TLR3",-2.05112867204693,3.52016990556638,9.44545744538975e-74,5.70574258264241e-72
"KIAA0513",-1.94468105659455,4.16035240021736,1.0104893288687e-73,6.09244071888337e-72
"RGS9",-2.27798445567957,0.35928508036313,1.17141873776789e-73,7.04926327281925e-72
"TMOD1",-2.91518431944739,1.23574043435119,2.21419087994871e-73,1.32990365912965e-71
"NOVA1",-3.16482521033027,0.300742022859989,2.51596377973487e-73,1.50828925413973e-71
"PJA2",-1.41231977251849,6.23299653144428,3.9310858845432e-73,2.35217417330253e-71
"SLC2A13",-1.71666037849411,3.95910189751106,4.81906743830104e-73,2.8780491035585e-71
"ABCA9",-3.03273365645875,0.49138061134618,6.93629200535517e-73,4.1268978027342e-71
"NPY2R",-4.48500092828516,-2.09043274080053,8.5581139431718e-73,5.08226492117719e-71
"MORN5",-4.89144989198583,-0.779541266040203,1.4388696944556e-72,8.51277345635502e-71
"SULT1A1",-2.1561543803067,4.60488328831025,1.62614831679333e-72,9.60278575186015e-71
"TMEM171",-2.28343865170272,4.28726973797257,1.69931881008464e-72,1.00161528296649e-70
"SLC5A7",-4.2794780308794,-1.82099368718466,1.87664315725876e-72,1.10407425078727e-70
"PDE7B",-2.22646668761059,0.770351388687541,2.18673378493757e-72,1.28411673731474e-70
"AP000892.3",-2.83390485309049,2.60324084224867,2.40116668068005e-72,1.40742224383534e-70
"CLIC5",-2.08864142209737,6.00115063206474,2.78497319330037e-72,1.62635227534082e-70
"MIR1-1HG-AS1",-3.51823997828695,-0.906267716965776,3.07440842395951e-72,1.79206246011352e-70
"RNF112",-2.39939188624396,-0.346691231847862,4.13158836415883e-72,2.40385398137882e-70
"CLEC10A",-2.80277822733248,1.9581931171627,4.80986621831001e-72,2.79334748961522e-70
"AL121790.2",-3.66564827570839,-1.52972673002885,5.14844729619292e-72,2.98449349410317e-70
