"","logFC","logCPM","PValue","FDR"
"STMN1P1",1.1069410446868,-3.40580978688407,0.000120784697580328,0.000219093469062141
"RABGAP1L-IT1",2.13319867091155,-3.1721609777305,0.000120898013178521,0.00021927383491297
"TFF1",1.28551395159132,7.12349035745686,0.000121274139332126,0.000219918142803344
"AC007848.1",1.95899425404378,-2.93969952689326,0.000121634257644444,0.000220533205266049
"AC016027.3",2.37393856022046,-3.45218387978112,0.00012230620322491,0.000221726050294634
"AC007314.1",1.40890371372601,-3.16219988064479,0.000122720566301604,0.000222438947284369
"ZBTB20-AS5",3.07432616224441,-2.41132802818513,0.000122750455704586,0.000222480359536171
"AC011753.2",2.30072996232744,-3.58813443049756,0.000122815794433058,0.000222586013855187
"LINC01959",2.06286166726448,-3.55347111331901,0.000123389421808758,0.000223535868066065
"AC121757.1",1.05351620312511,-2.65319494784961,0.000123583193861682,0.000223848402916645
"HMGB1P14",1.21788280516497,-2.37160940818488,0.00012376677959356,0.000224155232039631
"AC107072.2",1.2916666259077,-2.82622665797893,0.000123806081481068,0.000224213558740692
"AC055733.2",2.73601505567768,-3.67506835299385,0.000124471061475399,0.000225301606806021
"HSPE1P6",1.01758505114218,-2.80381467806534,0.000124494050611939,0.000225330308850357
"AC046168.2",1.39345406379704,-2.80878933028346,0.000124900262204326,0.000226039639332147
"AL160291.1",1.00935217268313,-3.46974359792426,0.000125732035510857,0.00022744072132233
"AC034111.1",1.36303630989578,-3.5795621502434,0.000126005671400104,0.000227906327705194
"C2orf91",1.82137055991075,-2.54786162203393,0.000126063323199353,0.000227987782347998
"RN7SL359P",2.74988507152634,-3.31421759041752,0.000126535015812075,0.000228801554175303
"HSPE1P28",2.98817210248257,-3.42977290660662,0.000126973207283071,0.000229554479982494
"AL354794.1",2.77517594930464,-3.28489358890929,0.000127836274311284,0.000231048707912837
"RPL12P9",1.54432421674007,-3.59371371814328,0.000127938634546696,0.000231197393721724
"SCUBE3",1.0300042713527,2.3629124419826,0.000127940494237233,0.000231197393721724
"PRDX3P4",2.6837817378208,-3.29496086350859,0.000129729825018026,0.000234296825118304
"MIR499A",1.19639227150432,-3.59472058357158,0.000129956503541884,0.000234692798467974
"AC007255.2",2.00531409877101,-3.5481925615096,0.000129972369931422,0.000234708035624087
"SPIN2A",1.26761753057737,-1.64106275014412,0.000130383404419328,0.000235436836752391
"PHBP12",1.35527003028532,-2.64680801157957,0.000130613241547997,0.000235824902287455
"AC026362.2",1.66902335568065,-2.14518399527863,0.000130724266190686,0.000235992144967708
"AC005832.4",1.13072745684096,-3.21794924682267,0.000130728279336557,0.000235992144967708
"CER1",2.2112938339463,-2.61952002494482,0.000130858807373778,0.000236214278445879
"RPL23AP30",2.14726682170801,-3.3266358241292,0.000131118411956384,0.000236669370332974
"SPRR2F",3.46936775688267,-1.54336748170332,0.000131678977166815,0.000237599744453206
"AMBN",2.51216228649707,-3.05208784715954,0.000133644675561649,0.000240995218893789
"AC093001.1",2.21827233361197,-3.40214259555843,0.000133707528311703,0.000241094797212011
"LINC01561",1.18682867560026,-1.84666278252166,0.000133782598326818,0.000241216392474556
"AC124916.2",2.35748494613834,-3.50743923686575,0.000133991014979621,0.000241564604899061
"AC025871.2",1.23372692341527,-3.58574040163277,0.000134122670709135,0.000241788161809626
"AL355852.1",2.29381519859397,-3.5843072419208,0.000134136297349548,0.000241798929713812
"PFN1P9",1.3994919295735,-3.42212335704065,0.00013435470624699,0.000242151191423422
"AC134407.3",1.00026103024687,-1.84305072969325,0.000134531587273561,0.000242442327119594
"AL449283.1",1.83643076111854,-2.06937923757257,0.000135129925804374,0.000243437289498637
"AC138466.1",1.29469088485995,-3.2762601922572,0.000135149574203849,0.000243458803616273
"PKIA-AS1",1.68064276782787,-2.87845127866739,0.000135813565037395,0.000244613075664239
"AC005899.8",1.57206582136291,-2.51062558698297,0.000136373428027738,0.000245565443811931
"RN7SL812P",1.10803679246621,-3.45512633942438,0.000136709632920592,0.000246142784114678
"HLCS-IT1",1.62204143508622,-3.36403055749758,0.000136726418848568,0.000246158978270048
"AC007431.3",2.03034963353246,-3.58001005477983,0.000136793031559149,0.000246250840230666
"RNU6-611P",1.22396021172959,-3.03268082417715,0.000136997978239366,0.000246591677672988
"ETV5-AS1",1.61328458426675,-3.3493869674175,0.000137365166817263,0.000247182190309153
"CAPNS2",1.08334397063693,-3.34920634041842,0.000138363336631741,0.000248907464651327
"EEF1GP8",1.10851051500255,-3.22995742448762,0.000138389670288077,0.000248940662381781
"FMO6P",1.99632018051866,-3.60701894020372,0.0001386150538188,0.000249317699703805
"AL357793.2",2.91614181150884,-3.54913654297136,0.000138681667786323,0.000249423313809251
"GPR83",1.60168716611023,-0.27776621040736,0.000138866416504999,0.000249714302547556
"AC245128.3",1.3280798157693,-1.71990766383876,0.000139486506202097,0.000250770909374771
"SDHCP3",1.56068600256448,-3.36638520672627,0.000139542684910227,0.000250857633115329
"PDC",1.66460111836,-2.97538753294448,0.000139668444660642,0.000251055141793563
"AC114737.1",2.0097108818435,-3.14830663048421,0.000143184175016657,0.000257125995640383
"AC026410.2",1.09641537808189,-3.19267978028126,0.000143395854806987,0.00025747788777927
"AC027335.1",2.65064626538301,-3.08625349936979,0.000143466926999731,0.000257589828637333
"PTCHD4",1.28214828854284,-0.108513042827043,0.000144417713628412,0.000259208545998319
"AC068491.1",1.87025106339512,-3.53757992542787,0.000144484020246252,0.000259298094276292
"RPS3AP38",1.09705759942249,-2.07882108431938,0.000144611815039332,0.000259497959362582
"CACNA1C-IT3",2.86192116681904,-3.56631935599458,0.000145159214448749,0.000260450650958616
"RN7SL197P",2.63375552597709,-3.74477683930411,0.000145781123000499,0.000261551650800998
"COX5BP3",2.43039002146359,-3.66024250489945,0.000146191146166368,0.000262272395277346
"KLF2P4",2.35082214629711,-3.63687148859093,0.000146960942412104,0.000263578600830292
"RPL12P41",1.00928089921769,-3.31109158866989,0.000147095278595875,0.000263789586006669
"AC130456.4",1.43065957589113,-3.57991533728403,0.000147238034458166,0.000264030606347874
"AC107993.1",1.39259806267709,-3.26784453035245,0.00014736632231949,0.000264245656452673
"PRSS55",1.97062948346395,-3.64366391328031,0.0001477484708971,0.000264900825211514
"RPL17P25",1.73203412549717,-3.05455550449834,0.000148393026829228,0.000266011172073071
"RPS17P5",1.03813318082315,-3.27335793437703,0.000148677648395614,0.000266491146361206
"MIR4296",2.44595125898601,-3.52717922862256,0.000149170035911459,0.000267297881263157
"NR0B2",1.0566197735181,2.08577169277493,0.000149201369103537,0.000267338864229132
"RFX4",1.05153244307918,-2.95328078704076,0.000149438974039131,0.000267749419090244
"SLC14A1",1.62845589156859,3.29361530372802,0.000151136761054187,0.000270729925269884
"RNU6-1045P",2.80730991746477,-3.65144912264755,0.000151295549223585,0.000270998995726314
"CYP8B1",2.4774722845662,0.115668655098489,0.000151344605525565,0.000271071496250875
"TEKT1",1.5257897355221,-3.45074522775231,0.000151539723723159,0.000271405583423229
"C11orf87",1.3845520230219,-2.93907042590338,0.000151756215959196,0.000271762505996988
"AC100839.1",2.4999700398247,-3.22463822126022,0.000152947625785036,0.000273756407083261
"RAPGEF4-AS1",1.66979284528446,-3.40785288722162,0.000153181027231336,0.000274158633204147
"RPL21P136",1.300837206849,-3.41870529129183,0.000154767044916791,0.000276950169926716
"AC110760.3",2.01830855377656,-3.60816326098529,0.000155116166985615,0.000277543470780797
"AP005131.1",1.819618842047,-1.47558614804791,0.000155363141051453,0.000277969629359982
"LRRN1",1.20491557682761,1.34562954030274,0.000155590185861771,0.000278350850054759
"AC243773.2",1.81891841454235,-3.52937352515122,0.000157253606809311,0.000281208648889261
"RN7SKP163",2.49194266761487,-3.29436996273083,0.000157406531103571,0.000281450253956372
"TRPV6",1.74151344369474,0.508194606481841,0.000157445458092664,0.000281500504009784
"AC069236.1",1.64451119894705,-3.35320373091022,0.000157452454858889,0.000281500504009784
"SNORD111",1.96031268557229,-3.68392433124094,0.000157939378847638,0.000282307145455923
"AL163192.1",2.53817194443361,-3.23926904073161,0.000157955677212818,0.000282320304943685
"AC026348.1",1.48182243159663,-2.54412738256003,0.000158655389483445,0.000283522807848322
"AL163952.1",1.17248712658922,-2.95804463014269,0.000159283203611627,0.000284564253093312
"AL121839.1",2.02193753642308,-3.18663801843462,0.000159623990032435,0.000285156953186018
"AF107885.2",2.89591309462772,-3.28971762130797,0.00016046238388531,0.000286622270259998
"HSPD1P11",1.26652727743142,-2.35633723359177,0.000162505203350678,0.000290123581004632
"UBE2D3P3",1.52631405554429,-3.59808798817213,0.000163458514038063,0.000291743112479776
"AC105137.1",2.0085998294464,-3.22368753876618,0.000166270333569296,0.000296594130678943
"HSD3BP5",1.04067140630552,-1.91669922941029,0.00016629501729957,0.00029662141381805
"PTTG4P",1.98715764124646,-3.35637145731211,0.000166380930277513,0.000296757902684891
"DUTP7",2.70648950191542,-3.54896519935049,0.000166631660990324,0.000297188329325241
"AC020661.2",2.64007086815196,-3.47865809418632,0.000166796724364237,0.000297465927905128
"RN7SL14P",2.62368850726797,-3.72981523448794,0.000167441920516756,0.000298566011676593
"TDGP1",1.01837327444546,-3.49180934328703,0.000167789392397778,0.000299151821333127
"AL365271.1",2.51551189222621,-3.38379600621904,0.000168700985061872,0.000300675291721748
"RPL12P44",1.2608668429298,-2.93648770034052,0.000168725771853592,0.000300702505227648
"RPL35AP32",1.35311464095894,-2.9990755757745,0.00016905835473222,0.000301244252738581
"RN7SKP269",1.08706305253607,-2.73772518795586,0.000169273778288597,0.000301594094150218
"KIAA1210",1.27530357545576,-3.52603373272144,0.000170038516733341,0.000302888298328622
"RN7SL277P",2.19093515062478,-3.33509568741282,0.00017016411453268,0.000303077848146971
"RN7SL760P",2.44059535925121,-3.6056556547493,0.000171189566125674,0.000304818348791547
"OR7A19P",2.69471434357759,-3.6625964071345,0.000171353213278596,0.000305075348949602
"Z98257.1",1.31828483954643,-2.7487446222431,0.000171447929762981,0.000305226780401322
"AC105429.2",2.30792463303082,-3.47024837766937,0.000172557576894369,0.000307098441123468
"PITPNM2-AS1",1.65219189485949,-2.946037473263,0.000172825148844483,0.00030753998923252
"RNU6-341P",1.8287576455985,-3.35998443527884,0.000174493253640789,0.000310385978394992
"AC091132.4",1.43199526010083,-3.35999790715421,0.000175078317070088,0.000311391615785356
"AC023389.2",2.13763379745995,-2.58039100127935,0.00017512658667752,0.000311459933173998
"TAAR3P",1.61162424105185,-3.0945350525393,0.000176195983971782,0.000313273663212365
"CELA2A",1.93793206444376,-3.37245180095735,0.000177362832595261,0.000315295069220238
"AL031658.2",2.20530409509823,-3.63671744846404,0.000178166477316783,0.000316670240105155
"NDUFAF4P4",2.50632280003307,-3.66110382499117,0.000178574994584855,0.00031734277218581
"AL354890.1",1.73642290956795,-3.40865556693886,0.000178614255614876,0.000317384442107177
"C5orf58",1.20066087717956,-1.57743194149902,0.000178634798796543,0.000317384442107177
"LINC01516",1.60503074601056,-3.35780323489946,0.000178638627213301,0.000317384442107177
"SEPT7P7",1.02751383174222,-3.39100316903368,0.000179723479873467,0.000319186233045277
"RN7SL239P",1.40439906709602,-3.53627480453923,0.000180496271378143,0.000320540680250121
"AC024451.3",1.25919915550726,-3.50519113979294,0.000181474910240332,0.000322206184063325
"FOXJ1",1.47290884607146,2.98170187261396,0.000181781708608029,0.000322732763138716
"AC125611.1",1.45557862619675,-3.07772658206993,0.000182085260441595,0.000323253519506142
"AC007688.2",2.00038727782721,-3.65479054677324,0.00018211957324716,0.000323296267775328
"RTEL1P1",1.0226639567313,-2.72430342167608,0.000182204562931357,0.000323428967113741
"AL121952.1",2.59531142874195,-3.2490816571765,0.000182295771230126,0.000323554511262549
"AL357054.1",2.58919797454076,-3.44959252249227,0.000182425458833147,0.000323748315970992
"TIMM9P2",2.05789348251506,-2.91035671320964,0.000182946985725375,0.00032461915866452
"BTBD18",1.57007671204554,-2.15360093599004,0.000183011337047582,0.000324715105657882
"C18orf15",2.10350049169697,-3.32239424508651,0.000183278316595323,0.000325152283029876
"RPSAP21",1.06947070107491,-3.35272156790885,0.000183361878690554,0.00032526399963339
"AL589765.1",1.13456773897389,-2.91199633601298,0.000183584058497531,0.000325621556260526
"ENOX1-AS1",2.38819332332186,-3.46193600921578,0.000184464059733608,0.000327127310646302
"HMGN1P12",2.48668755306149,-3.55058440765108,0.000185839243099247,0.00032949207066808
"AL354794.2",1.49797877296146,-2.30933159259394,0.000186073075986439,0.000329869630752459
"ACTBP13",1.04574506000171,-2.25815396775891,0.000186500272641455,0.000330589862175924
"AC006270.1",2.26552705315855,-3.18391937687594,0.000186576283152542,0.000330706043179885
"KRT81",1.27348584741837,-0.345648161800836,0.000186905481618843,0.000331252377470219
"AC087632.1",1.01926043922377,-3.00121754141861,0.000186951126402953,0.000331314687633842
"ART5",1.01657169237196,-1.31180185975907,0.000187282540661435,0.000331864788104589
"CYP26C1",1.16329284778072,-3.24754644408439,0.000187387060406053,0.000332031374055436
"AC068790.2",1.07077528240122,-2.39585003100488,0.00018752712492964,0.000332223656025465
"RNU1-134P",1.65869889680997,-3.19567451351049,0.000187973874435578,0.000332921774584775
"AL365338.1",2.49350992604006,-3.46246757403679,0.000188191267869248,0.000333269435302307
"AC117500.2",1.34772131406932,-2.52701903570591,0.000188595257799345,0.000333947426278148
"LINC01168",1.94354002418966,-2.92428560952132,0.00018943447652203,0.000335339464154227
"ATP6V0E1P1",2.43441910906531,-3.39745408877667,0.000189607790051732,0.000335627460281508
"MIR644A",2.56750714465668,-3.5209534743664,0.000189866972933186,0.000336048586883931
"AP007216.2",1.24955170484174,-3.53978872028697,0.000190015879837627,0.000336293299630842
"LINC00970",1.47734556129888,-2.64851207609587,0.000190685464066566,0.000337421634717992
"AC099542.1",2.31066489723773,-2.95228164015048,0.00019163519118959,0.000339045225695957
"KRT18P57",1.36592414665247,-2.83306352860238,0.00019165883645703,0.000339066941423786
"AC007336.3",1.56797232507579,-2.68226427455652,0.000192050375062518,0.00033970368396787
"AC084024.2",2.1190263553787,-3.61765617591863,0.000193182432497112,0.000341619461035761
"PTPRJ-AS1",2.16359918992113,-3.08430739291119,0.000193187519098057,0.000341619461035761
"MIR567",1.2656252665086,-3.66776727721336,0.000193941391780677,0.000342933362653323
"AP005131.3",2.06316155639087,-2.88368381379963,0.000194466736387026,0.00034378532833503
"GADL1",1.3323915218135,-2.94210512372607,0.00019515248401932,0.000344978313989614
"AL118522.1",1.16821483108715,-2.8524559031461,0.000196384074981921,0.000347014853558993
"BANF1P1",2.03188137215329,-3.60681142747288,0.000196615833729899,0.000347370765855536
"MTND4LP13",1.6439289452539,-3.56656784016114,0.000196814639811222,0.000347702561961413
"ASGR2",1.37938097062322,0.446943068734992,0.000197200681790007,0.000348365082743887
"XIAPP2",2.23014445401593,-3.11179864311234,0.000197921504549203,0.000349560269075524
"FTCD",1.96652411438195,-0.282229355821609,0.000198509500003504,0.000350579162256734
"DDX50P2",1.10395293084872,-3.54356068201514,0.000199153669242204,0.000351638175396466
"CAPSL",1.90985075232155,-3.35538324521802,0.00019938578320395,0.0003519693271924
"AC068473.4",1.55826402518345,-3.69298778268492,0.000200483083222612,0.000353847041801787
"AC122710.3",1.15793892860765,-3.60072697222517,0.000201168080343566,0.000354976718179975
"RN7SL752P",1.95767732608593,-1.00357356396354,0.000202293825840606,0.000356803753895839
"LINC00567",1.65368361216263,-3.67929379861596,0.000202494070055599,0.000357137004145958
"RPL7AP2",1.09364301104446,-2.92614872047279,0.000203969947431876,0.000359639610961896
"AC093690.1",1.03185401422905,-1.80964974299932,0.000204100985836614,0.00035985057455975
"RN7SL806P",1.46371815558864,-3.59503345348198,0.000204470559934418,0.000360401606784651
"AC026369.1",1.00384650411471,-3.19140344401063,0.000206614512793063,0.000364038386184332
"AL356805.1",2.49862050704227,-3.41343651684482,0.000207061232714239,0.000364744105109615
"CDK8P2",1.2201091187766,-3.52381732987248,0.000209575265131426,0.0003691109015106
"NANOGP5",2.22280496107514,-3.67148883123549,0.000210462117058118,0.000370569562738512
"AC067940.1",2.09246042012491,-3.52805533449734,0.000210915917849023,0.000371327199364958
"AC007991.2",1.72702841568512,-3.00752609658627,0.000212541231391673,0.000374042731916061
"CTCFL",1.91432652527476,-2.07112222975183,0.000213163537347739,0.000375096114260171
"AL353705.3",1.19672103022346,-2.28910169847684,0.000213855847904886,0.00037627243277228
